GL_Account_ID,GL_Account_No,Account_Name,Account_Type,Account_Category,Cost_Center_ID,Parent_Account,Currency,Normal_Balance,Financial_Statement,Is_Posting_Allowed,Tax_Code,Status,Created_Date,Notes
GL-002855,202855,Accounts Payable 2855,Liability,Current Liability,CC-00855,GL-000004,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002856,302856,Equity 2856,Equity,Equity,CC-00856,GL-000005,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002857,402857,Sales Revenue 2857,Revenue,Operating Revenue,CC-00857,GL-000006,USD,Credit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002858,502858,Cost of Goods Sold 2858,Expense,COGS,CC-00858,GL-000007,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002859,512859,Production Cost 2859,Expense,Manufacturing,CC-00859,GL-000008,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002860,522860,Maintenance Expense 2860,Expense,Maintenance,CC-00860,GL-000009,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002861,532861,Utilities Expense 2861,Expense,Utilities,CC-00861,GL-000010,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002862,542862,Quality Expense 2862,Expense,Quality,CC-00862,GL-000011,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002863,552863,Warehouse Expense 2863,Expense,Warehouse,CC-00863,GL-000012,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002864,562864,Sales Expense 2864,Expense,Sales,CC-00864,GL-000013,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002865,572865,Administrative Expense 2865,Expense,Administration,CC-00865,GL-000014,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002866,102866,Cash 2866,Asset,Current Asset,CC-00866,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002867,112867,Accounts Receivable 2867,Asset,Current Asset,CC-00867,GL-000001,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002868,122868,Inventory 2868,Asset,Current Asset,CC-00868,GL-000002,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002869,132869,Fixed Assets 2869,Asset,Non Current Asset,CC-00869,GL-000003,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002870,202870,Accounts Payable 2870,Liability,Current Liability,CC-00870,GL-000004,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002871,302871,Equity 2871,Equity,Equity,CC-00871,GL-000005,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002872,402872,Sales Revenue 2872,Revenue,Operating Revenue,CC-00872,GL-000006,USD,Credit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002873,502873,Cost of Goods Sold 2873,Expense,COGS,CC-00873,GL-000007,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002874,512874,Production Cost 2874,Expense,Manufacturing,CC-00874,GL-000008,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002875,522875,Maintenance Expense 2875,Expense,Maintenance,CC-00875,GL-000009,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002876,532876,Utilities Expense 2876,Expense,Utilities,CC-00876,GL-000010,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002877,542877,Quality Expense 2877,Expense,Quality,CC-00877,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002878,552878,Warehouse Expense 2878,Expense,Warehouse,CC-00878,GL-000012,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002879,562879,Sales Expense 2879,Expense,Sales,CC-00879,GL-000013,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002880,572880,Administrative Expense 2880,Expense,Administration,CC-00880,GL-000014,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002881,102881,Cash 2881,Asset,Current Asset,CC-00881,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002882,112882,Accounts Receivable 2882,Asset,Current Asset,CC-00882,GL-000001,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002883,122883,Inventory 2883,Asset,Current Asset,CC-00883,GL-000002,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002884,132884,Fixed Assets 2884,Asset,Non Current Asset,CC-00884,GL-000003,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002885,202885,Accounts Payable 2885,Liability,Current Liability,CC-00885,GL-000004,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002886,302886,Equity 2886,Equity,Equity,CC-00886,GL-000005,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002887,402887,Sales Revenue 2887,Revenue,Operating Revenue,CC-00887,GL-000006,USD,Credit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002888,502888,Cost of Goods Sold 2888,Expense,COGS,CC-00888,GL-000007,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002889,512889,Production Cost 2889,Expense,Manufacturing,CC-00889,GL-000008,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002890,522890,Maintenance Expense 2890,Expense,Maintenance,CC-00890,GL-000009,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002891,532891,Utilities Expense 2891,Expense,Utilities,CC-00891,GL-000010,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002892,542892,Quality Expense 2892,Expense,Quality,CC-00892,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002893,552893,Warehouse Expense 2893,Expense,Warehouse,CC-00893,GL-000012,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002894,562894,Sales Expense 2894,Expense,Sales,CC-00894,GL-000013,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002895,572895,Administrative Expense 2895,Expense,Administration,CC-00895,GL-000014,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002896,102896,Cash 2896,Asset,Current Asset,CC-00896,GL-000015,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002897,112897,Accounts Receivable 2897,Asset,Current Asset,CC-00897,GL-000001,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002898,122898,Inventory 2898,Asset,Current Asset,CC-00898,GL-000002,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002899,132899,Fixed Assets 2899,Asset,Non Current Asset,CC-00899,GL-000003,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002900,202900,Accounts Payable 2900,Liability,Current Liability,CC-00900,GL-000004,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002901,302901,Equity 2901,Equity,Equity,CC-00901,GL-000005,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002902,402902,Sales Revenue 2902,Revenue,Operating Revenue,CC-00902,GL-000006,USD,Credit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002903,502903,Cost of Goods Sold 2903,Expense,COGS,CC-00903,GL-000007,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002904,512904,Production Cost 2904,Expense,Manufacturing,CC-00904,GL-000008,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002905,522905,Maintenance Expense 2905,Expense,Maintenance,CC-00905,GL-000009,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002906,532906,Utilities Expense 2906,Expense,Utilities,CC-00906,GL-000010,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002907,542907,Quality Expense 2907,Expense,Quality,CC-00907,GL-000011,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002908,552908,Warehouse Expense 2908,Expense,Warehouse,CC-00908,GL-000012,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002909,562909,Sales Expense 2909,Expense,Sales,CC-00909,GL-000013,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002910,572910,Administrative Expense 2910,Expense,Administration,CC-00910,GL-000014,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002911,102911,Cash 2911,Asset,Current Asset,CC-00911,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002912,112912,Accounts Receivable 2912,Asset,Current Asset,CC-00912,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002913,122913,Inventory 2913,Asset,Current Asset,CC-00913,GL-000002,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002914,132914,Fixed Assets 2914,Asset,Non Current Asset,CC-00914,GL-000003,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002915,202915,Accounts Payable 2915,Liability,Current Liability,CC-00915,GL-000004,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002916,302916,Equity 2916,Equity,Equity,CC-00916,GL-000005,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002917,402917,Sales Revenue 2917,Revenue,Operating Revenue,CC-00917,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002918,502918,Cost of Goods Sold 2918,Expense,COGS,CC-00918,GL-000007,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002919,512919,Production Cost 2919,Expense,Manufacturing,CC-00919,GL-000008,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002920,522920,Maintenance Expense 2920,Expense,Maintenance,CC-00920,GL-000009,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002921,532921,Utilities Expense 2921,Expense,Utilities,CC-00921,GL-000010,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002922,542922,Quality Expense 2922,Expense,Quality,CC-00922,GL-000011,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002923,552923,Warehouse Expense 2923,Expense,Warehouse,CC-00923,GL-000012,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002924,562924,Sales Expense 2924,Expense,Sales,CC-00924,GL-000013,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002925,572925,Administrative Expense 2925,Expense,Administration,CC-00925,GL-000014,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002926,102926,Cash 2926,Asset,Current Asset,CC-00926,GL-000015,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002927,112927,Accounts Receivable 2927,Asset,Current Asset,CC-00927,GL-000001,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002928,122928,Inventory 2928,Asset,Current Asset,CC-00928,GL-000002,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002929,132929,Fixed Assets 2929,Asset,Non Current Asset,CC-00929,GL-000003,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002930,202930,Accounts Payable 2930,Liability,Current Liability,CC-00930,GL-000004,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002931,302931,Equity 2931,Equity,Equity,CC-00931,GL-000005,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002932,402932,Sales Revenue 2932,Revenue,Operating Revenue,CC-00932,GL-000006,USD,Credit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002933,502933,Cost of Goods Sold 2933,Expense,COGS,CC-00933,GL-000007,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002934,512934,Production Cost 2934,Expense,Manufacturing,CC-00934,GL-000008,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002935,522935,Maintenance Expense 2935,Expense,Maintenance,CC-00935,GL-000009,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002936,532936,Utilities Expense 2936,Expense,Utilities,CC-00936,GL-000010,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002937,542937,Quality Expense 2937,Expense,Quality,CC-00937,GL-000011,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002938,552938,Warehouse Expense 2938,Expense,Warehouse,CC-00938,GL-000012,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002939,562939,Sales Expense 2939,Expense,Sales,CC-00939,GL-000013,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002940,572940,Administrative Expense 2940,Expense,Administration,CC-00940,GL-000014,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002941,102941,Cash 2941,Asset,Current Asset,CC-00941,GL-000015,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002942,112942,Accounts Receivable 2942,Asset,Current Asset,CC-00942,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002943,122943,Inventory 2943,Asset,Current Asset,CC-00943,GL-000002,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002944,132944,Fixed Assets 2944,Asset,Non Current Asset,CC-00944,GL-000003,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002945,202945,Accounts Payable 2945,Liability,Current Liability,CC-00945,GL-000004,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002946,302946,Equity 2946,Equity,Equity,CC-00946,GL-000005,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002947,402947,Sales Revenue 2947,Revenue,Operating Revenue,CC-00947,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002948,502948,Cost of Goods Sold 2948,Expense,COGS,CC-00948,GL-000007,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002949,512949,Production Cost 2949,Expense,Manufacturing,CC-00949,GL-000008,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002950,522950,Maintenance Expense 2950,Expense,Maintenance,CC-00950,GL-000009,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002951,532951,Utilities Expense 2951,Expense,Utilities,CC-00951,GL-000010,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002952,542952,Quality Expense 2952,Expense,Quality,CC-00952,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002953,552953,Warehouse Expense 2953,Expense,Warehouse,CC-00953,GL-000012,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002954,562954,Sales Expense 2954,Expense,Sales,CC-00954,GL-000013,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002955,572955,Administrative Expense 2955,Expense,Administration,CC-00955,GL-000014,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002956,102956,Cash 2956,Asset,Current Asset,CC-00956,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002957,112957,Accounts Receivable 2957,Asset,Current Asset,CC-00957,GL-000001,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002958,122958,Inventory 2958,Asset,Current Asset,CC-00958,GL-000002,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002959,132959,Fixed Assets 2959,Asset,Non Current Asset,CC-00959,GL-000003,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002960,202960,Accounts Payable 2960,Liability,Current Liability,CC-00960,GL-000004,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002961,302961,Equity 2961,Equity,Equity,CC-00961,GL-000005,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002962,402962,Sales Revenue 2962,Revenue,Operating Revenue,CC-00962,GL-000006,USD,Credit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002963,502963,Cost of Goods Sold 2963,Expense,COGS,CC-00963,GL-000007,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002964,512964,Production Cost 2964,Expense,Manufacturing,CC-00964,GL-000008,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002965,522965,Maintenance Expense 2965,Expense,Maintenance,CC-00965,GL-000009,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002966,532966,Utilities Expense 2966,Expense,Utilities,CC-00966,GL-000010,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002967,542967,Quality Expense 2967,Expense,Quality,CC-00967,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002968,552968,Warehouse Expense 2968,Expense,Warehouse,CC-00968,GL-000012,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002969,562969,Sales Expense 2969,Expense,Sales,CC-00969,GL-000013,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002970,572970,Administrative Expense 2970,Expense,Administration,CC-00970,GL-000014,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002971,102971,Cash 2971,Asset,Current Asset,CC-00971,GL-000015,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002972,112972,Accounts Receivable 2972,Asset,Current Asset,CC-00972,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002973,122973,Inventory 2973,Asset,Current Asset,CC-00973,GL-000002,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002974,132974,Fixed Assets 2974,Asset,Non Current Asset,CC-00974,GL-000003,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002975,202975,Accounts Payable 2975,Liability,Current Liability,CC-00975,GL-000004,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002976,302976,Equity 2976,Equity,Equity,CC-00976,GL-000005,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002977,402977,Sales Revenue 2977,Revenue,Operating Revenue,CC-00977,GL-000006,USD,Credit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002978,502978,Cost of Goods Sold 2978,Expense,COGS,CC-00978,GL-000007,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002979,512979,Production Cost 2979,Expense,Manufacturing,CC-00979,GL-000008,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002980,522980,Maintenance Expense 2980,Expense,Maintenance,CC-00980,GL-000009,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002981,532981,Utilities Expense 2981,Expense,Utilities,CC-00981,GL-000010,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002982,542982,Quality Expense 2982,Expense,Quality,CC-00982,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002983,552983,Warehouse Expense 2983,Expense,Warehouse,CC-00983,GL-000012,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-002984,562984,Sales Expense 2984,Expense,Sales,CC-00984,GL-000013,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002985,572985,Administrative Expense 2985,Expense,Administration,CC-00985,GL-000014,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002986,102986,Cash 2986,Asset,Current Asset,CC-00986,GL-000015,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002987,112987,Accounts Receivable 2987,Asset,Current Asset,CC-00987,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002988,122988,Inventory 2988,Asset,Current Asset,CC-00988,GL-000002,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-002989,132989,Fixed Assets 2989,Asset,Non Current Asset,CC-00989,GL-000003,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-002990,202990,Accounts Payable 2990,Liability,Current Liability,CC-00990,GL-000004,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-002991,302991,Equity 2991,Equity,Equity,CC-00991,GL-000005,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-002992,402992,Sales Revenue 2992,Revenue,Operating Revenue,CC-00992,GL-000006,USD,Credit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002993,502993,Cost of Goods Sold 2993,Expense,COGS,CC-00993,GL-000007,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002994,512994,Production Cost 2994,Expense,Manufacturing,CC-00994,GL-000008,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-002995,522995,Maintenance Expense 2995,Expense,Maintenance,CC-00995,GL-000009,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002996,532996,Utilities Expense 2996,Expense,Utilities,CC-00996,GL-000010,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002997,542997,Quality Expense 2997,Expense,Quality,CC-00997,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-002998,552998,Warehouse Expense 2998,Expense,Warehouse,CC-00998,GL-000012,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-002999,562999,Sales Expense 2999,Expense,Sales,CC-00999,GL-000013,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-003000,573000,Administrative Expense 3000,Expense,Administration,CC-01000,GL-000014,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-003001,103001,Cash 3001,Asset,Current Asset,CC-00001,GL-000015,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-003002,113002,Accounts Receivable 3002,Asset,Current Asset,CC-00002,GL-000001,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-003003,123003,Inventory 3003,Asset,Current Asset,CC-00003,GL-000002,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-003004,133004,Fixed Assets 3004,Asset,Non Current Asset,CC-00004,GL-000003,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-003005,203005,Accounts Payable 3005,Liability,Current Liability,CC-00005,GL-000004,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-003006,303006,Equity 3006,Equity,Equity,CC-00006,GL-000005,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-003007,403007,Sales Revenue 3007,Revenue,Operating Revenue,CC-00007,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-003008,503008,Cost of Goods Sold 3008,Expense,COGS,CC-00008,GL-000007,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-003009,513009,Production Cost 3009,Expense,Manufacturing,CC-00009,GL-000008,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-003010,523010,Maintenance Expense 3010,Expense,Maintenance,CC-00010,GL-000009,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-003011,533011,Utilities Expense 3011,Expense,Utilities,CC-00011,GL-000010,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-003012,543012,Quality Expense 3012,Expense,Quality,CC-00012,GL-000011,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-003013,553013,Warehouse Expense 3013,Expense,Warehouse,CC-00013,GL-000012,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-003014,563014,Sales Expense 3014,Expense,Sales,CC-00014,GL-000013,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-003015,573015,Administrative Expense 3015,Expense,Administration,CC-00015,GL-000014,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
